Time (ms),Body Point
0,-1.01444130108651
33,-0.934668631959716
67,-0.813582360191632
100,-0.641777335739785
133,-0.461603473040181
167,-0.35882986837418
200,-0.397053590689357
233,-0.520819382665278
267,-0.566475230532787
300,-0.404557769718198
333,-0.039169341988745
367,0.410088835792313
400,0.782114206350341
433,0.983289315165935
467,1.06578199841389
500,1.14598795934088
533,1.24370486082415
567,1.26940455239553
600,1.15628149849802
633,0.968070918222086
667,0.872642599134611
700,0.996730125925509
733,1.32277800669652
767,1.71662735223099
800,2.02152335517891
833,2.16011929825235
867,2.18840450026066
900,2.24271550996373
933,2.40762701753236
967,2.62701404150335
1000,2.7646332097927
1033,2.77235843591252
1067,2.77089999415832
1100,2.92914552506523
1133,3.29097140822329
1167,3.73982209368181
1200,4.09659015902231
1233,4.24713895753354
1267,4.22081486688792
1300,4.14680789603318
1333,4.10723427131741
1367,4.06029381276982
1400,3.92716761215596
1433,3.72643747087509
1467,3.5977326351874
1500,3.67773138882761
1533,3.96409568342015
1567,4.31961283726382
1600,4.5882290074015
1633,4.70754079868725
1667,4.73648060846357
1700,4.77201976088133
1733,4.84030391303684
1767,4.87598583312095
1800,4.80463332769128
1833,4.64519542250442
1867,4.51710023049025
1900,4.53500894466166
1933,4.70504645087116
1967,4.92013494861867
2000,5.05441789702954
2033,5.07112490681928
2067,5.03335797476018
2100,5.01904186744088
2133,5.04032262603568
2167,5.03286049681858
2200,4.93368346103431
2233,4.78517691783153
2267,4.72721097093013
2300,4.85921873567594
2333,5.12071526472731
2367,5.3276837707207
2400,5.34595297785296
2433,5.22608312723554
2467,5.1400822975481
2500,5.18840029788232
2533,5.30521446707604
2567,5.34638007238093
2600,5.23927451852466
2633,5.04580210096612
2667,4.89371502610414
2700,4.85862595931335
2733,4.90105097606815
2767,4.89836677717925
2800,4.75274585913658
2833,4.49458111502644
2867,4.26240741147943
2900,4.14823649771893
2933,4.08894074830887
2967,3.94508138674301
3000,3.66702782772013
3033,3.35205998022455
3067,3.13978031270306
3100,3.08788742926882
3133,3.14221828209478
3167,3.17144983398044
3200,3.06318916525154
3233,2.84471318305528
3267,2.65220686972898
3300,2.5567066777939
3333,2.49628938210814
3367,2.3645377600438
3400,2.11513413933533
3433,1.82186671592034
3467,1.63976756544968
3500,1.65435599081831
3533,1.77796063843839
3567,1.83099267787278
3600,1.70847432906833
3633,1.46191333145279
3667,1.2539072498302
3700,1.21190187254912
3733,1.29239408111934
3767,1.32610749961947
3800,1.21622851278072
3833,1.04991236761951
3867,1.00087194938609
3900,1.15380626206008
3933,1.44065357826458
3967,1.72657579705074
4000,1.92090038707625
4033,2.01170217118657
4067,2.04961699133652
4100,2.09687692755912
4133,2.14463964495241
4167,2.10767641314873
4200,1.93712791306301
4233,1.72626400210588
4267,1.68362590777767
4300,1.9551589775005
4333,2.46618666105404
4367,2.98824161342518
4400,3.33990729502921
4433,3.4877683485257
4467,3.52061532411449
4500,3.55629500593546
4533,3.62496151944762
4567,3.6493838339616
4600,3.55242592647442
4633,3.37087706094645
4667,3.26040022656415
4700,3.36260218750038
4733,3.66141471262424
4767,3.99344501293094
4800,4.19269322900122
4833,4.21455523680422
4867,4.14300733728294
4900,4.09016725412112
4933,4.07286067042236
4967,4.00821677881569
5000,3.83941237092659
5033,3.62694807732444
5067,3.50476193663829
5100,3.54893977363893
5133,3.69345184239765
5167,3.78381017568735
5200,3.71681163643036
5233,3.54281429822323
5267,3.42778055071868
5300,3.49479155385608
5333,3.70317195036764
5367,3.87287376407002
5400,3.8385352372242
5433,3.62702779103792
5467,3.44296466737371
5500,3.43287604148521
5533,3.53679002698196
5567,3.58509446950281
5600,3.46957443606297
5633,3.22757316242789
5667,2.9849020007581
5700,2.81577276961005
5733,2.68202566940538
5767,2.50402862573875
5800,2.26458275847072
5833,2.04170422845657
5867,1.93760664605078
5900,1.96671143691549
5933,2.02618016995027
5967,2.00014404858318
6000,1.86522260094632
6033,1.68221494252071
6067,1.54257760680661
6100,1.50132711795697
6133,1.50665650968985
6167,1.44710019279245
6200,1.28863349053429
6233,1.11563622220126
6267,1.04901870487361
6300,1.13889394947227
6333,1.29270140709938
6367,1.32525300354113
6400,1.14739477178591
6433,0.881934834067304
6467,0.734225952097988
6500,0.776092823189461
6533,0.894395740321721
6567,0.918611659531734
6600,0.788575520797974
6633,0.6227865186701
6667,0.600726629320456
6700,0.773428174161391
6733,1.0181597481045
6767,1.1501250844989
6800,1.07633700210594
6833,0.885949160404409
6867,0.761527076634179
6900,0.786709151514995
6933,0.879102705554878
6967,0.883443393539629
7000,0.723023906260126
7033,0.515109085956882
7067,0.500301633230228
7100,0.804875871249416
7133,1.3183781763251
7167,1.81497246170706
7200,2.14641519311616
7233,2.31365349318506
7267,2.39781983074421
7300,2.46711048945946
7333,2.53351033750236
7367,2.54745204109189
7400,2.44458134478453
7433,2.25391632814952
7467,2.13950328448821
7500,2.25831648104197
7533,2.58471235508148
7567,2.92479034199733
7600,3.09790816275099
7633,3.08085269276038
7667,2.98242117607761
7700,2.91469650779487
7733,2.90164863737182
7767,2.88808020127397
7800,2.82262331427244
7833,2.73210060712321
7867,2.70753810863853
7900,2.81207452836438
7933,3.01014761887455
7967,3.19312730705739
8000,3.26918394506862
8033,3.23267013307984
8067,3.17794724040592
8100,3.22125548397994
8133,3.35924187049997
8167,3.45906961698349
8200,3.43345123464302
8233,3.36479188213236
8267,3.40350432692561
8300,3.60548062123368
8333,3.90843489327515
8367,4.16842747847135
8400,4.24656804381384
8433,4.16367901129112
8467,4.08462013014657
8500,4.11174649162378
8533,4.17716745743738
8567,4.12821155531821
8600,3.88742414916735
8633,3.55578558096788
8667,3.34422969406762
8700,3.38142034387681
8733,3.60868428365317
8767,3.82674600895432
8800,3.85071847467991
8833,3.69306932072279
8867,3.53554324269635
8900,3.49580822449578
8933,3.51815470034157
8967,3.46652362697984
9000,3.27111632351488
9033,3.02079582473032
9067,2.89182801442229
9100,2.97137205179838
9133,3.1724020886329
9167,3.26873964342721
9200,3.07538175070347
9233,2.6959366150606
9267,2.44049542465923
9300,2.45204263831469
9333,2.58491821604017
9367,2.60933546647342
9400,2.42216940288426
9433,2.13188493120752
9467,1.96017265948251
9500,1.99965330589781
9533,2.11084521058215
9567,2.08362023583039
9600,1.85326263825191
9633,1.55088793085179
9667,1.35608231183857
9700,1.31504463253352
9733,1.30460936421996
9767,1.1672117755378
9800,0.884717481329859
9833,0.611622959827383
9867,0.532922194343118
9900,0.687650740069209
9933,0.926687643833486
9967,1.04718964506318
10000,0.972686466304934
10033,0.80283071893486
10067,0.697395668111149
10100,0.72573656561479
10133,0.809947053540403
10167,0.80120004684218
10200,0.647711138853251
10233,0.482391234354402
10267,0.493966629768722
10300,0.730832144032387
10333,1.06109539062002
10367,1.28900764201836
10400,1.32045847393954
10433,1.25046822415453
10467,1.26109980613772
10500,1.4280464147505
10533,1.65350147542405
10567,1.78105339570349
10600,1.75805115786976
10633,1.68304137205645
10667,1.70979820109025
10700,1.91048936647459
10733,2.21802457999754
10767,2.49381224745782
10800,2.64489977812725
10833,2.68743448227687
10867,2.72074479249562
10900,2.82263812942424
10933,2.95439568289447
10967,2.99897608668344
11000,2.91688506726399
11033,2.84209988149131
11067,2.95104594484468
11100,3.2153214842695
11133,3.42568678871632
11167,3.49331102244617
11200,3.52660608782415
11233,3.62960639061669
11267,3.81472890155651
11300,4.03856764500799
11333,4.18754836383095
11367,4.10910849249756
11400,3.78597548081692
11433,3.44715983496438
11467,3.37747356090972
11500,3.61695565247149
11533,3.95129059905242
11567,4.16951926605943
11600,4.21168670126862
11633,4.1144589542902
11667,3.95416891126021
11700,3.82873233547186
11733,3.79912565073474
11767,3.81624641362254
11800,3.76749618287257
11833,3.64935211858513
11867,3.57760333271381
11900,3.58291933550236
11933,3.57168523664751
11967,3.49215108864769
12000,3.38183457428412
12033,3.27442652072524
12067,3.16612847735565
12100,3.06426337993488
12133,2.9798270426302
12167,2.88559292564402
12200,2.77543774037961
12233,2.69108261566807
12267,2.63693979205673
12300,2.57516695321618
12333,2.47859982178231
12367,2.32873805289905
12400,2.11746866382283
12433,1.88998776570074
12467,1.75040888653019
12500,1.72592768620446
12533,1.66274552208604
12567,1.39492902151056
12600,0.971535002430548
12633,0.598089439708183
12667,0.388468583164168
12700,0.280713089634313
12733,0.167651621829131
12767,0.00901883569609621
12800,-0.179875715421755
12833,-0.374257138635531
12867,-0.545789159063029
12900,-0.664739979207343
12933,-0.728553010011363
12967,-0.782389830780579
13000,-0.886301722983297
13033,-1.04441729283286
13067,-1.19528344784758
13100,-1.29963785450855
13133,-1.39251645185895
13167,-1.51748683138442
13200,-1.66778739610596
13233,-1.79569197402422
13267,-1.84033956454729
13300,-1.78366869589823
13333,-1.69484237643683
13367,-1.69088494986343
13400,-1.82268517538795
13433,-1.98501576876435
13467,-1.99933183815689
13500,-1.81885541546931
13533,-1.5924752037191
13567,-1.4953698760694
13600,-1.54459127875211
13633,-1.61250354924562
13667,-1.57639607505713
13700,-1.4383356294137
13733,-1.32616080416394
13767,-1.37471713940314
13800,-1.57964541620457
13833,-1.75035300204025
13867,-1.650194846687
13900,-1.21783840341002
13933,-0.615165763422527
13967,-0.0631247041445504
14000,0.314909801310421
14033,0.519873372891309
14067,0.632851203190527
14100,0.729845052514203
14133,0.79393240871978
14167,0.742792843651783
14200,0.561192886447631
14233,0.366252940733275
14267,0.328198376669934
14300,0.527967836750451
14333,0.874123201641542
14367,1.18196100493481
14400,1.35135237748406
14433,1.43347133714854
14467,1.52606685498986
14500,1.64947781065898
14533,1.73133793935918
14567,1.68020453538564
14600,1.50293363295258
14633,1.35474984853608
14667,1.38824279079974
14700,1.57955082892697
14733,1.77872045014722
14767,1.8748636971697
14800,1.86903431216808
14833,1.8339514396946
14867,1.83926330874636
14900,1.91148228208716
14933,2.04656419309215
14967,2.23358117548786
15000,2.45324459206794
